<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,,,,<a id=11 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=12 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=13 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=14 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<a id=15 href='https://euroeval.com/tasks/summarization/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Summarization</a>,~~~<a id=16 href='https://euroeval.com/tasks/knowledge/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Knowledge</a>~~~,,<a id=18 href='https://euroeval.com/tasks/common-sense-reasoning/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Common sense reasoning</a>,<span style='visibility: hidden;'>hidden</span>,,,,,,,
<a href='https://hf.co/google/gemma-3-27b-pt'>google/gemma-3-27b-pt</a>,🧠,1.61,N/A,27432406640.0,262144.0,8192.0,✓,✗,(✓),✓,54.34 ± 1.87 / 67.26 ± 2.08,56.71 ± 1.80 / 41.49 ± 2.48,64.31 ± 1.34 / 81.90 ± 0.74,81.81 ± 1.17 / 66.10 ± 1.63,33.25 ± 1.00 / 34.04 ± 1.15,87.88 ± 1.08 / 90.90 ± 0.81,96.11 ± 0.61 / 97.41 ± 0.41,57.62 ± 2.20 / 66.88 ± 1.83,16.5.0.dev0,15.5.0.dev0,16.5.0.dev0,16.3.0.dev0,16.15.0.dev0,16.5.0.dev0,16.5.0.dev0,16.5.0.dev0
<a href='https://hf.co/Qwen/Qwen3-30B-A3B-Instruct-2507'>Qwen/Qwen3-30B-A3B-Instruct-2507</a>,📝,1.62,1.71,30532122624.0,151936.0,262144.0,✓,✗,✗,✓,56.21 ± 1.14 / 70.61 ± 0.65,55.57 ± 2.68 / 33.29 ± 1.97,50.78 ± 1.58 / 75.01 ± 0.78,76.97 ± 1.00 / 56.71 ± 0.76,35.72 ± 0.20 / 40.48 ± 0.18,76.65 ± 1.06 / 82.51 ± 0.79,80.04 ± 2.44 / 86.70 ± 1.59,73.03 ± 0.49 / 79.70 ± 0.37,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,16.3.0.dev0,16.15.0.dev0,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0
<a href='https://hf.co/meta-llama/Llama-3.1-70B'>meta-llama/Llama-3.1-70B</a>,🧠,1.66,N/A,70553706496.0,128256.0,131072.0,✓,✗,(✓),✓,58.37 ± 1.71 / 71.99 ± 1.23,65.13 ± 1.46 / 51.32 ± 1.95,56.30 ± 2.03 / 76.05 ± 1.48,80.70 ± 1.84 / 61.39 ± 2.66,30.63 ± 1.28 / 31.03 ± 1.44,84.35 ± 1.03 / 88.29 ± 0.78,92.15 ± 0.98 / 94.78 ± 0.64,51.04 ± 2.89 / 61.14 ± 2.66,16.5.0.dev0,15.7.2,16.5.0.dev0,16.3.0.dev0,16.15.0.dev0,16.5.0.dev0,16.5.0.dev0,16.5.0.dev0
"<a href='https://platform.openai.com/docs/models/gpt-5-nano'>gpt-5-nano-2025-08-07 (zero-shot, val)</a>",🤔,1.66,?,?,100256.0,272000.0,✓,✗,✗,✓,55.99 ± 1.83 / 69.05 ± 1.27,63.98 ± 1.87 / 52.23 ± 1.57,55.66 ± 1.93 / 74.99 ± 1.01,77.09 ± 1.26 / 56.74 ± 1.62,34.68 ± 0.41 / 39.95 ± 0.44,62.56 ± 4.03 / 72.50 ± 3.00,93.04 ± 1.82 / 95.22 ± 1.30,52.21 ± 2.07 / 64.18 ± 1.57,15.15.0.dev0,15.15.0.dev0,15.15.0.dev0,16.3.0.dev0,16.15.0.dev0,15.15.0.dev0,15.15.0.dev0,15.15.0.dev0
<a href='https://hf.co/google/gemma-3n-E4B-it'>google/gemma-3n-E4B-it</a>,📝,1.69,33.46,7849978192.0,262400.0,8192.0,✓,✗,(✓),✓,55.41 ± 1.98 / 70.30 ± 1.55,61.33 ± 1.52 / 38.40 ± 2.76,47.41 ± 2.05 / 69.86 ± 2.17,72.75 ± 1.69 / 46.88 ± 3.17,36.69 ± 0.19 / 40.97 ± 0.15,72.32 ± 0.83 / 79.08 ± 0.61,72.37 ± 2.07 / 81.26 ± 1.37,57.72 ± 0.90 / 67.72 ± 0.71,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/swiss-ai/Apertus-70B-Instruct-2509'>swiss-ai/Apertus-70B-Instruct-2509</a>,📝,1.70,41.41,70599864480.0,131072.0,65536.0,✗,✗,(✓),✗,55.44 ± 1.35 / 70.10 ± 0.85,50.03 ± 1.83 / 26.96 ± 1.93,53.91 ± 1.54 / 74.74 ± 1.48,74.58 ± 0.97 / 55.14 ± 0.73,36.94 ± 0.18 / 41.40 ± 0.13,73.43 ± 1.02 / 79.81 ± 0.78,81.47 ± 1.33 / 87.50 ± 0.93,59.32 ± 1.16 / 69.20 ± 0.90,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,16.3.0.dev0,17.0.0.dev0,15.16.0.dev0,16.0.0.dev0,15.16.0.dev0
"<a href='https://platform.openai.com/docs/models/gpt-5.4-nano'>openai/gpt-5.4-nano-2026-03-17#high (zero-shot, val)</a>",🤔,1.71,46.66,?,?,400000.0,✓,✗,✗,✓,49.56 ± 0.86 / 62.97 ± 0.62,60.43 ± 0.76 / 44.45 ± 1.20,61.42 ± 1.44 / 79.41 ± 0.77,71.83 ± 0.49 / 52.56 ± 0.85,35.54 ± 0.18 / 40.77 ± 0.19,62.41 ± 2.11 / 72.03 ± 1.67,93.18 ± 1.12 / 95.44 ± 0.75,51.08 ± 1.28 / 63.28 ± 1.01,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.5-flash-lite'>gemini/gemini-2.5-flash-lite#no-thinking (zero-shot, val)</a>",📝,1.73,68.72,?,256128.0,1048576.0,✓,✗,✗,✓,51.47 ± 2.08 / 65.99 ± 1.63,51.18 ± 1.84 / 30.17 ± 1.30,47.21 ± 3.73 / 73.09 ± 1.81,78.31 ± 1.26 / 58.59 ± 1.79,35.60 ± 0.35 / 40.56 ± 0.39,74.10 ± 2.74 / 80.31 ± 2.15,90.45 ± 2.89 / 93.44 ± 2.09,60.42 ± 1.81 / 70.00 ± 1.50,15.13.0,15.13.0,15.13.0,16.3.0.dev0,16.15.0.dev0,15.13.0,15.13.0,15.13.0
<a href='https://hf.co/NbAiLab/borealis-27b-instruct-preview'>NbAiLab/borealis-27b-instruct-preview (val)</a>,📝,1.74,79.82,28842036848.0,262144.0,8192.0,✓,✗,(✓),✗,59.53 ± 1.87 / 71.99 ± 1.34,62.58 ± 2.38 / 51.43 ± 4.78,42.21 ± 4.34 / 63.58 ± 4.32,75.60 ± 1.85 / 58.41 ± 2.59,29.68 ± 0.39 / 30.02 ± 0.43,73.03 ± 3.85 / 80.31 ± 3.07,87.04 ± 3.09 / 91.00 ± 2.28,65.71 ± 3.06 / 73.87 ± 2.44,16.16.1.dev0,16.16.1.dev0,16.16.1.dev0,16.16.1.dev0,16.17.0.dev0,16.16.1.dev0,16.16.1.dev0,16.16.1.dev0
<a href='https://hf.co/Qwen/Qwen3.5-9B'>Qwen/Qwen3.5-9B (val)</a>,🤔,1.75,?,9653100528.0,248044.0,8192.0,✓,✗,(✓),✓,58.22 ± 1.86 / 70.54 ± 1.30,48.78 ± 2.63 / 42.34 ± 2.31,50.19 ± 2.74 / 74.36 ± 1.28,53.33 ± 0.77 / 44.09 ± 0.64,36.50 ± 0.24 / 39.12 ± 0.35,72.28 ± 2.02 / 79.84 ± 1.55,85.48 ± 1.25 / 90.33 ± 0.78,72.34 ± 1.03 / 78.83 ± 0.82,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
<a href='https://hf.co/zai-org/GLM-4.7-Flash'>zai-org/GLM-4.7-Flash (val)</a>,🤔,1.76,?,31221485568.0,154880.0,202752.0,✓,✗,✗,✓,58.48 ± 1.22 / 71.16 ± 0.86,64.61 ± 0.90 / 48.69 ± 1.48,38.63 ± 2.39 / 67.84 ± 1.24,73.58 ± 0.49 / 55.18 ± 0.55,36.19 ± 0.25 / 38.69 ± 0.28,53.51 ± 2.72 / 64.84 ± 2.19,88.57 ± 1.28 / 92.33 ± 0.88,48.91 ± 1.27 / 61.25 ± 0.94,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16'>nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16 (val)</a>,🤔,1.76,?,31577934400.0,131072.0,262144.0,✓,✗,✗,✓,57.14 ± 1.34 / 71.44 ± 0.89,67.34 ± 0.64 / 57.62 ± 1.19,46.66 ± 2.11 / 72.52 ± 0.98,69.58 ± 0.52 / 52.40 ± 0.54,33.62 ± 0.28 / 38.63 ± 0.25,62.38 ± 2.09 / 71.72 ± 1.43,89.00 ± 1.41 / 92.56 ± 1.04,46.96 ± 1.14 / 60.16 ± 0.86,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/mistralai/Ministral-3-14B-Instruct-2512'>mistralai/Ministral-3-14B-Instruct-2512 (val)</a>,📝,1.76,44.35,12163481600.0,131072.0,8192.0,✓,✗,(✓),✓,51.57 ± 1.32 / 67.08 ± 0.99,53.89 ± 1.08 / 37.95 ± 1.42,38.10 ± 2.88 / 64.53 ± 2.17,77.77 ± 0.94 / 61.63 ± 1.37,36.48 ± 0.24 / 40.39 ± 0.23,72.68 ± 1.27 / 79.53 ± 1.05,90.96 ± 1.28 / 93.89 ± 0.88,57.55 ± 1.49 / 67.58 ± 1.27,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
<a href='https://hf.co/mistralai/Ministral-3-14B-Base-2512'>mistralai/Ministral-3-14B-Base-2512 (val)</a>,🧠,1.77,N/A,13945031680.0,131072.0,8192.0,✓,✗,(✓),✓,52.88 ± 1.26 / 67.77 ± 1.01,60.36 ± 1.01 / 51.20 ± 0.95,43.56 ± 2.85 / 70.47 ± 1.68,82.94 ± 0.83 / 70.54 ± 0.95,32.31 ± 0.74 / 33.10 ± 0.86,75.19 ± 2.20 / 81.88 ± 1.68,90.03 ± 1.72 / 93.11 ± 1.24,53.23 ± 3.57 / 64.10 ± 2.92,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
<a href='https://hf.co/utter-project/EuroLLM-22B-Instruct-2512'>utter-project/EuroLLM-22B-Instruct-2512</a>,📝,1.78,49.29,22637328384.0,128000.0,32768.0,✓,✗,(✓),✓,53.09 ± 0.81 / 64.80 ± 1.45,54.66 ± 1.85 / 36.26 ± 2.77,62.09 ± 2.26 / 80.26 ± 1.47,48.28 ± 3.43 / 26.91 ± 2.90,37.44 ± 0.27 / 40.27 ± 0.47,67.32 ± 1.28 / 75.36 ± 0.93,84.65 ± 1.54 / 89.62 ± 1.08,57.26 ± 1.68 / 67.60 ± 1.24,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0,16.15.0.dev0,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0
<a href='https://hf.co/NbAiLab/borealis-12b-instruct-preview'>NbAiLab/borealis-12b-instruct-preview (val)</a>,📝,1.78,25.09,13194203760.0,262144.0,8192.0,✓,✗,(✓),✗,56.30 ± 2.09 / 69.88 ± 1.55,60.83 ± 1.69 / 44.39 ± 2.79,45.91 ± 4.60 / 70.65 ± 3.19,74.60 ± 2.49 / 56.65 ± 3.31,29.71 ± 0.53 / 30.09 ± 0.57,62.13 ± 3.99 / 69.38 ± 3.48,84.02 ± 4.75 / 89.11 ± 3.31,67.42 ± 3.91 / 75.51 ± 2.95,16.16.1.dev0,16.16.1.dev0,16.16.1.dev0,16.16.1.dev0,16.17.0.dev0,16.16.1.dev0,16.16.1.dev0,16.16.1.dev0
"<a href='https://platform.openai.com/docs/models/gpt-5.4-nano'>openai/gpt-5.4-nano-2026-03-17#low (zero-shot, val)</a>",🤔,1.78,81.12,?,?,400000.0,✓,✗,✗,✓,50.71 ± 0.84 / 64.13 ± 0.68,56.05 ± 0.76 / 41.04 ± 0.89,58.89 ± 1.60 / 78.50 ± 0.83,75.26 ± 0.67 / 55.46 ± 0.92,35.62 ± 0.20 / 40.91 ± 0.21,60.24 ± 2.92 / 70.47 ± 2.15,85.54 ± 1.58 / 90.22 ± 1.13,44.92 ± 1.56 / 58.63 ± 1.19,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
"<a href='https://platform.openai.com/docs/models/gpt-5.4-nano'>openai/gpt-5.4-nano-2026-03-17#medium (zero-shot, val)</a>",🤔,1.78,85.09,?,?,400000.0,✓,✗,✗,✓,51.26 ± 1.35 / 64.77 ± 0.97,55.97 ± 0.96 / 42.84 ± 1.28,58.54 ± 1.35 / 77.91 ± 0.69,71.35 ± 0.63 / 50.72 ± 0.79,35.48 ± 0.19 / 40.76 ± 0.20,60.66 ± 3.31 / 70.78 ± 2.45,89.30 ± 1.21 / 92.78 ± 0.85,48.14 ± 1.24 / 61.09 ± 0.96,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
<a href='https://hf.co/mistralai/Ministral-3-8B-Instruct-2512'>mistralai/Ministral-3-8B-Instruct-2512 (val)</a>,📝,1.79,82.05,7415529472.0,131072.0,8192.0,✓,✗,(✓),✓,49.42 ± 1.20 / 65.68 ± 0.84,58.32 ± 0.69 / 38.24 ± 1.63,48.54 ± 2.93 / 72.06 ± 1.83,73.52 ± 0.74 / 57.81 ± 1.09,35.46 ± 0.29 / 40.07 ± 0.26,67.14 ± 2.16 / 75.94 ± 1.84,83.06 ± 1.51 / 88.67 ± 1.02,52.82 ± 1.43 / 64.45 ± 1.11,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
<a href='https://hf.co/Qwen/Qwen3-4B-Thinking-2507'>Qwen/Qwen3-4B-Thinking-2507</a>,🤔,1.80,21.45,4022468096.0,151936.0,262144.0,✓,✗,✗,✓,52.09 ± 1.54 / 65.77 ± 1.27,68.78 ± 2.00 / 50.09 ± 2.02,36.33 ± 2.16 / 63.76 ± 2.10,74.52 ± 1.02 / 56.60 ± 1.16,36.51 ± 0.27 / 39.64 ± 0.21,48.81 ± 1.94 / 61.57 ± 1.44,70.72 ± 1.57 / 80.44 ± 1.05,52.83 ± 0.86 / 64.49 ± 0.65,16.14.0.dev0,16.14.0.dev0,16.14.0.dev0,16.14.0.dev0,16.16.1.dev0,16.14.0.dev0,16.14.0.dev0,16.14.0.dev0
<a href='https://hf.co/nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-FP8'>nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-FP8 (val)</a>,🤔,1.81,40.34,30491811840.0,131072.0,262144.0,✓,✗,✗,✓,55.34 ± 1.27 / 70.21 ± 0.88,65.89 ± 1.22 / 56.05 ± 1.32,47.95 ± 1.93 / 72.15 ± 1.02,69.11 ± 0.54 / 51.53 ± 0.54,33.16 ± 0.25 / 38.09 ± 0.23,62.65 ± 2.11 / 72.19 ± 1.61,86.27 ± 0.98 / 90.78 ± 0.68,47.65 ± 1.28 / 60.70 ± 0.95,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/speakleash/Bielik-11B-v2.3-Instruct'>speakleash/Bielik-11B-v2.3-Instruct (val)</a>,📝,1.82,64.3,11168796672.0,32128.0,32768.0,✓,✓,(✓),✓,57.00 ± 1.05 / 70.90 ± 0.75,54.17 ± 1.11 / 42.01 ± 1.74,31.33 ± 3.11 / 61.35 ± 2.39,78.65 ± 0.66 / 61.67 ± 0.58,37.07 ± 0.18 / 41.19 ± 0.17,58.46 ± 1.74 / 67.50 ± 1.61,76.03 ± 1.56 / 83.33 ± 1.18,57.44 ± 1.92 / 67.73 ± 1.48,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
<a href='https://hf.co/openai/gpt-oss-20b'>openai/gpt-oss-20b#medium</a>,🤔,1.82,6.79,21511953984.0,201088.0,131072.0,✓,✗,✗,✓,53.69 ± 1.31 / 69.20 ± 0.85,64.19 ± 1.62 / 46.49 ± 1.41,47.02 ± 0.88 / 71.80 ± 0.67,71.08 ± 1.03 / 50.08 ± 1.05,33.29 ± 0.22 / 38.19 ± 0.15,46.10 ± 8.73 / 58.25 ± 7.93,85.20 ± 1.56 / 90.06 ± 1.07,55.64 ± 0.98 / 66.55 ± 0.75,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.15.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0
<a href='https://hf.co/Qwen/Qwen3-8B'>Qwen/Qwen3-8B#no-thinking</a>,📝,1.82,55.43,8190735360.0,151936.0,40960.0,✓,✗,✗,✓,51.61 ± 2.50 / 68.14 ± 1.79,58.03 ± 1.26 / 42.21 ± 1.99,41.99 ± 1.95 / 67.95 ± 1.65,76.43 ± 1.14 / 57.90 ± 1.53,36.98 ± 0.19 / 40.51 ± 0.17,58.35 ± 2.16 / 68.81 ± 1.61,65.65 ± 1.59 / 76.84 ± 1.07,51.91 ± 0.44 / 63.30 ± 0.33,16.2.2.dev0,16.2.2.dev0,16.2.2.dev0,16.3.0.dev0,16.15.0.dev0,16.2.2.dev0,16.2.2.dev0,16.2.2.dev0
<a href='https://hf.co/google/gemma-3-12b-pt'>google/gemma-3-12b-pt</a>,🧠,1.83,N/A,12187325040.0,262144.0,8192.0,✓,✗,(✓),✓,52.97 ± 1.46 / 68.16 ± 1.25,52.50 ± 1.99 / 39.05 ± 2.94,55.08 ± 3.08 / 75.47 ± 2.69,78.07 ± 1.49 / 63.27 ± 1.62,32.86 ± 1.00 / 33.73 ± 1.14,80.57 ± 1.09 / 85.17 ± 0.85,89.47 ± 1.12 / 92.91 ± 0.77,41.90 ± 2.06 / 54.57 ± 1.81,16.5.0.dev0,15.5.0,16.5.0.dev0,16.3.0.dev0,16.15.0.dev0,16.5.0.dev0,16.5.0.dev0,16.5.0.dev0
<a href='https://hf.co/google/gemma-4-E4B-it'>google/gemma-4-E4B-it (val)</a>,📝,1.83,1.03,7996157418.0,262144.0,8192.0,✓,✗,(✓),✓,52.75 ± 1.23 / 68.49 ± 0.84,55.97 ± 0.94 / 47.64 ± 0.85,38.62 ± 2.84 / 68.78 ± 1.38,73.29 ± 0.48 / 48.92 ± 0.93,37.41 ± 0.22 / 40.52 ± 0.20,62.48 ± 2.27 / 71.41 ± 1.89,74.10 ± 2.71 / 82.22 ± 1.99,52.47 ± 1.59 / 64.10 ± 1.24,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/nvidia/Nemotron-Cascade-2-30B-A3B'>nvidia/Nemotron-Cascade-2-30B-A3B (val)</a>,🤔,1.84,21.55,31577937344.0,131072.0,262144.0,✓,✗,(✓),✓,56.86 ± 1.18 / 70.46 ± 0.92,62.22 ± 0.89 / 52.60 ± 0.72,49.60 ± 2.67 / 73.28 ± 1.35,67.78 ± 0.61 / 51.05 ± 0.72,31.11 ± 0.34 / 36.78 ± 0.32,59.26 ± 2.37 / 69.53 ± 1.95,88.89 ± 1.21 / 92.56 ± 0.81,50.78 ± 0.80 / 63.05 ± 0.59,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/Unbabel/Tower-Plus-9B'>Unbabel/Tower-Plus-9B (val)</a>,📝,1.85,19.11,9241705984.0,256000.0,8192.0,✗,✗,(✓),✗,50.62 ± 2.85 / 64.34 ± 1.91,44.28 ± 1.57 / 32.90 ± 1.29,49.04 ± 3.70 / 71.88 ± 2.00,79.39 ± 0.99 / 63.53 ± 1.11,37.14 ± 0.22 / 41.53 ± 0.21,60.96 ± 3.90 / 71.41 ± 3.20,74.61 ± 2.26 / 82.56 ± 1.95,51.06 ± 4.18 / 62.73 ± 3.26,16.16.1.dev0,16.16.1.dev0,16.16.1.dev0,16.16.1.dev0,16.17.0.dev0,16.16.1.dev0,16.16.1.dev0,16.16.1.dev0
<a href='https://hf.co/mistralai/Ministral-3-8B-Base-2512'>mistralai/Ministral-3-8B-Base-2512 (val)</a>,🧠,1.86,N/A,8918026240.0,131072.0,8192.0,✓,✗,(✓),✓,47.59 ± 1.61 / 62.95 ± 1.31,58.99 ± 1.30 / 47.14 ± 1.33,48.18 ± 2.21 / 72.48 ± 1.39,79.12 ± 0.97 / 66.71 ± 1.30,33.17 ± 0.87 / 34.14 ± 1.08,73.47 ± 1.96 / 80.31 ± 1.62,88.96 ± 1.71 / 92.56 ± 1.17,44.21 ± 4.27 / 56.29 ± 3.68,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
<a href='https://hf.co/openai/gpt-oss-20b'>openai/gpt-oss-20b#low</a>,🤔,1.89,24.5,21511953984.0,201088.0,131072.0,✓,✗,✗,✓,48.04 ± 3.45 / 63.49 ± 3.27,62.52 ± 1.73 / 46.55 ± 1.40,44.49 ± 1.26 / 69.01 ± 0.73,70.41 ± 0.84 / 48.95 ± 0.94,34.51 ± 0.34 / 38.67 ± 0.20,57.01 ± 2.03 / 67.80 ± 1.54,80.17 ± 1.80 / 86.69 ± 1.20,52.70 ± 1.71 / 64.09 ± 1.35,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.15.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0
<a href='https://hf.co/allenai/Olmo-3.1-32B-Think'>allenai/Olmo-3.1-32B-Think (val)</a>,🤔,1.97,16.95,32233522176.0,100278.0,65536.0,✗,✗,(✓),✓,59.97 ± 1.28 / 72.91 ± 0.84,63.53 ± 0.93 / 54.41 ± 1.32,26.05 ± 2.76 / 53.23 ± 1.65,74.02 ± 0.77 / 58.36 ± 0.89,32.73 ± 0.99 / 35.07 ± 1.01,53.21 ± 3.28 / 64.69 ± 2.53,76.47 ± 2.49 / 84.22 ± 1.65,38.54 ± 1.14 / 52.54 ± 0.81,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
<a href='https://hf.co/nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-Base-BF16'>nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-Base-BF16 (val)</a>,🧠,1.97,N/A,31577937344.0,131072.0,262144.0,✓,✗,✗,✓,49.66 ± 1.62 / 63.85 ± 1.51,50.00 ± 0.66 / 37.82 ± 1.07,30.23 ± 4.06 / 59.53 ± 3.28,80.09 ± 0.66 / 67.94 ± 0.78,34.38 ± 0.87 / 35.41 ± 1.04,70.87 ± 2.28 / 78.12 ± 1.88,94.47 ± 1.39 / 96.22 ± 0.98,44.86 ± 2.81 / 57.27 ± 2.62,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/Qwen/Qwen3-4B'>Qwen/Qwen3-4B#no-thinking</a>,📝,1.99,8.66,4022468096.0,151936.0,40960.0,✓,✗,✗,✓,49.33 ± 1.89 / 66.67 ± 1.27,55.78 ± 1.87 / 34.07 ± 1.44,41.24 ± 1.29 / 70.45 ± 0.66,72.86 ± 1.00 / 55.42 ± 1.07,36.83 ± 0.20 / 40.38 ± 0.24,49.16 ± 1.32 / 61.77 ± 0.96,48.54 ± 2.82 / 65.33 ± 1.73,43.98 ± 1.14 / 57.60 ± 0.85,16.2.2.dev0,16.2.2.dev0,16.2.2.dev0,16.3.0.dev0,16.15.0.dev0,16.2.2.dev0,16.2.2.dev0,16.2.2.dev0
<a href='https://hf.co/mii-llm/nesso-4B'>mii-llm/nesso-4B</a>,📝,2.01,18.66,4022468096.0,151936.0,262144.0,✗,✗,(✓),✗,46.22 ± 0.97 / 62.47 ± 0.64,58.11 ± 2.20 / 43.06 ± 1.53,35.56 ± 1.21 / 67.33 ± 0.93,77.66 ± 1.36 / 61.06 ± 1.59,35.40 ± 0.45 / 38.04 ± 0.77,49.12 ± 1.63 / 61.61 ± 1.26,50.52 ± 2.51 / 66.44 ± 1.77,48.79 ± 0.68 / 61.45 ± 0.54,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.15.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0
<a href='https://hf.co/mistralai/Ministral-3-14B-Reasoning-2512'>mistralai/Ministral-3-14B-Reasoning-2512 (val)</a>,📝,2.06,?,13945031680.0,131072.0,8192.0,✓,✗,(✓),✓,52.79 ± 1.00 / 67.47 ± 0.66,57.64 ± 0.80 / 47.48 ± 1.43,47.06 ± 1.94 / 72.66 ± 1.01,80.83 ± 1.02 / 67.51 ± 1.27,18.08 ± 3.09 / 19.89 ± 3.42,71.70 ± 3.34 / 79.22 ± 2.50,84.24 ± 1.85 / 89.22 ± 1.26,68.15 ± 0.94 / 75.78 ± 0.75,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
<a href='https://hf.co/allenai/Olmo-3.1-32B-Instruct-DPO'>allenai/Olmo-3.1-32B-Instruct-DPO</a>,📝,2.07,86.25,32233522176.0,100278.0,65536.0,✗,✗,(✓),✓,53.21 ± 1.76 / 69.11 ± 1.12,57.60 ± 1.94 / 40.02 ± 2.01,30.12 ± 1.49 / 64.72 ± 0.76,79.52 ± 1.09 / 60.26 ± 1.43,33.83 ± 0.55 / 36.24 ± 0.87,50.44 ± 1.68 / 62.40 ± 1.31,49.18 ± 1.75 / 65.07 ± 1.28,36.10 ± 2.77 / 52.03 ± 2.09,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.15.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
