<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,,,,<a id=11 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=12 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=13 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=14 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<a id=15 href='https://euroeval.com/tasks/summarization/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Summarization</a>,<a id=16 href='https://euroeval.com/tasks/knowledge/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Knowledge</a>,<a id=17 href='https://euroeval.com/tasks/common-sense-reasoning/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Common sense reasoning</a>,<span style='visibility: hidden;'>hidden</span>,,,,,,
"<a href='https://platform.openai.com/docs/models/gpt-5-mini'>gpt-5-mini-2025-08-07#minimal (zero-shot, val)</a>",🤔,-,?,?,100256.0,272000.0,✓,✗,✗,✓,55.49 ± 2.88 / 69.06 ± 1.98,51.08 ± 2.38 / 26.03 ± 1.51,36.85 ± 2.57 / 56.90 ± 1.85,55.12 ± 1.51 / 27.69 ± 1.36,-,67.68 ± 2.94 / 76.05 ± 2.22,64.29 ± 2.22 / 73.12 ± 1.71,15.15.0.dev0,15.15.0.dev0,15.15.0.dev0,15.15.0.dev0,-,15.15.0.dev0,15.15.0.dev0
"<a href='https://platform.openai.com/docs/models/gpt-5-mini'>gpt-5-mini-2025-08-07#high (zero-shot, val)</a>",🤔,-,?,?,100256.0,272000.0,✓,✗,✗,✓,64.63 ± 2.54 / 72.30 ± 1.98,60.65 ± 1.56 / 39.28 ± 1.52,41.37 ± 3.60 / 67.06 ± 1.68,50.23 ± 1.49 / 28.07 ± 1.99,-,86.71 ± 1.76 / 90.08 ± 1.31,72.92 ± 2.16 / 79.65 ± 1.66,15.16.0,15.16.0,15.16.0,15.16.0,-,15.16.0,15.16.0
"<a href='https://platform.openai.com/docs/models/gpt-5'>gpt-5-2025-08-07 (zero-shot, val)</a>",🤔,-,?,?,100256.0,272000.0,✓,✗,✗,✓,57.02 ± 2.66 / 67.58 ± 2.13,75.28 ± 1.59 / 54.40 ± 2.07,41.24 ± 2.59 / 65.91 ± 1.33,51.79 ± 1.60 / 28.99 ± 2.23,-,88.32 ± 1.18 / 91.33 ± 0.88,79.73 ± 1.82 / 84.77 ± 1.39,15.15.0.dev0,15.15.0.dev0,15.15.0.dev0,15.15.0.dev0,-,15.15.0.dev0,15.15.0.dev0
"<a href='https://platform.openai.com/docs/models/gpt-5'>gpt-5-2025-08-07#minimal (zero-shot, val)</a>",🤔,-,?,?,100256.0,272000.0,✓,✗,✗,✓,54.29 ± 2.29 / 66.71 ± 1.75,62.76 ± 2.06 / 35.06 ± 1.77,46.66 ± 3.16 / 68.80 ± 1.67,51.59 ± 1.80 / 26.04 ± 1.58,-,74.00 ± 2.48 / 80.70 ± 1.82,82.15 ± 1.73 / 86.56 ± 1.31,15.15.0.dev0,15.15.0.dev0,15.15.0.dev0,15.15.0.dev0,-,15.15.0.dev0,15.15.0.dev0
"<a href='https://platform.openai.com/docs/models/gpt-5'>gpt-5-2025-08-07#high (zero-shot, val)</a>",🤔,-,?,?,100256.0,272000.0,✓,✗,✗,✓,59.19 ± 3.17 / 69.51 ± 2.40,73.80 ± 1.83 / 52.41 ± 2.37,42.17 ± 3.67 / 66.81 ± 1.82,52.95 ± 1.58 / 29.23 ± 2.21,-,93.41 ± 1.16 / 95.08 ± 0.88,81.13 ± 1.44 / 85.78 ± 1.10,15.16.0,15.16.0,15.16.0,15.16.0,-,15.16.0,15.16.0
"<a href='https://platform.openai.com/docs/models/gpt-4.1-nano'>gpt-4.1-nano-2025-04-14 (zero-shot, val)</a>",📝,-,22.17,?,?,1047576.0,✓,✗,✗,✓,49.61 ± 2.54 / 65.41 ± 1.60,51.36 ± 2.01 / 31.33 ± 1.01,41.72 ± 4.04 / 67.24 ± 1.92,45.93 ± 1.72 / 21.92 ± 1.62,-,48.62 ± 1.73 / 59.77 ± 1.28,47.49 ± 2.74 / 60.23 ± 2.19,15.6.1.dev0,15.6.1.dev0,15.6.1.dev0,15.6.1.dev0,-,15.6.1.dev0,15.6.1.dev0
<a href='https://hf.co/utter-project/EuroVLM-1.7B-Preview'>utter-project/EuroVLM-1.7B-Preview</a>,📝,-,?,2061162016.0,128000.0,?,✓,✗,(✓),✓,48.50 ± 4.87 / 62.03 ± 5.33,30.13 ± 2.38 / 28.74 ± 2.45,0.00 ± 0.00 / 33.36 ± 0.27,20.78 ± 1.49 / 0.04 ± 0.03,-,-0.48 ± 1.05 / 22.60 ± 0.72,0.28 ± 1.13 / 25.23 ± 0.98,15.9.2,15.9.2,15.9.2,15.9.2,-,15.9.2,15.9.2
"<a href='https://docs.x.ai/docs/models'>xai/grok-2-1212 (zero-shot, val)</a>",📝,-,?,?,?,131072.0,✓,✗,✗,✓,54.16 ± 3.53 / 68.17 ± 2.30,58.91 ± 1.69 / 33.45 ± 1.36,29.18 ± 2.51 / 49.64 ± 1.92,54.64 ± 1.53 / 23.93 ± 1.55,-,72.62 ± 2.05 / 79.45 ± 1.58,73.21 ± 1.85 / 79.57 ± 1.48,15.5.0.dev0,15.5.0.dev0,15.5.0.dev0,15.5.0.dev0,-,15.5.0.dev0,15.5.0.dev0
<a href='https://hf.co/google/gemma-7b'>google/gemma-7b</a>,🧠,-,N/A,8537680896.0,256000.0,8192.0,✓,✗,(✓),✓,48.26 ± 5.38 / 64.25 ± 4.11,38.97 ± 1.60 / 34.34 ± 1.41,24.05 ± 2.02 / 55.08 ± 2.44,64.31 ± 2.88 / 36.38 ± 2.28,-,37.37 ± 1.37 / 49.91 ± 1.33,16.44 ± 3.26 / 32.38 ± 2.68,15.6.1,15.6.1,15.6.1,15.6.1,-,15.6.1,15.6.1
"xai/grok-3-beta (zero-shot, val)</a>",📝,-,?,?,?,131072.0,✓,✗,✗,✓,55.44 ± 2.49 / 64.14 ± 1.63,59.51 ± 2.34 / 31.57 ± 1.60,45.17 ± 3.23 / 71.56 ± 1.52,49.61 ± 1.39 / 22.14 ± 1.17,-,73.55 ± 1.98 / 80.27 ± 1.57,73.57 ± 1.70 / 79.88 ± 1.30,15.6.1.dev0,15.6.1.dev0,15.6.1.dev0,15.6.1.dev0,-,15.6.1.dev0,15.6.1.dev0
<a href='https://hf.co/google/gemma-7b-it'>google/gemma-7b-it</a>,📝,-,?,8537680896.0,256000.0,8192.0,✗,✗,(✓),✓,20.86 ± 5.33 / 38.34 ± 6.35,44.79 ± 1.45 / 36.16 ± 1.60,10.85 ± 1.67 / 48.41 ± 4.39,28.79 ± 1.86 / 3.29 ± 0.66,-,7.25 ± 2.11 / 27.39 ± 2.01,0.58 ± 1.34 / 25.57 ± 0.95,15.6.1,15.6.1,15.6.1,15.6.1,-,15.6.1,15.6.1
<a href='https://hf.co/kyutai/helium-1-2b'>kyutai/helium-1-2b</a>,🧠,-,N/A,2023868416.0,64000.0,4096.0,✓,✗,(✓),✗,1.89 ± 1.69 / 16.75 ± 0.48,30.24 ± 4.01 / 28.74 ± 3.76,0.96 ± 1.00 / 33.37 ± 0.22,58.06 ± 1.98 / 30.84 ± 1.69,-,17.10 ± 1.44 / 33.85 ± 1.25,9.18 ± 1.21 / 29.97 ± 0.84,16.0.0.dev0,16.0.0.dev0,16.0.0.dev0,16.0.0.dev0,-,16.0.0.dev0,16.0.0.dev0
"<a href='https://platform.openai.com/docs/models/gpt-4.1-mini'>gpt-4.1-mini-2025-04-14 (zero-shot, val)</a>",📝,-,80.33,?,?,1047576.0,✓,✗,✗,✓,54.58 ± 2.68 / 68.66 ± 1.63,56.53 ± 2.01 / 33.54 ± 1.51,40.83 ± 3.40 / 65.05 ± 1.66,55.11 ± 1.53 / 27.02 ± 1.59,-,68.74 ± 2.07 / 76.64 ± 1.56,67.56 ± 1.56 / 75.31 ± 1.22,15.6.1.dev0,15.6.1.dev0,15.6.1.dev0,15.6.1.dev0,-,15.6.1.dev0,15.6.1.dev0
<a href='https://hf.co/meta-llama/Llama-4-Scout-17B-16E'>meta-llama/Llama-4-Scout-17B-16E</a>,📝,-,?,108641793536.0,200000.0,?,✓,✗,(✓),✓,52.88 ± 3.24 / 65.23 ± 3.50,69.43 ± 0.57 / 64.79 ± 0.81,25.78 ± 3.33 / 57.17 ± 4.10,36.20 ± 3.69 / 0.54 ± 0.19,-,62.77 ± 0.59 / 71.91 ± 0.47,59.79 ± 1.72 / 68.73 ± 1.38,15.9.2,15.9.2,15.9.2,15.9.2,-,15.9.2,15.9.2
<a href='https://hf.co/meta-llama/Llama-2-70b-chat-hf'>meta-llama/Llama-2-70b-chat-hf</a>,📝,-,?,68976653312.0,32000.0,4096.0,✓,✗,(✓),✓,54.41 ± 1.76 / 63.82 ± 2.15,57.64 ± 1.05 / 36.73 ± 1.67,23.29 ± 3.37 / 46.22 ± 3.48,51.50 ± 0.92 / 22.51 ± 0.71,-,16.76 ± 2.46 / 34.33 ± 2.33,1.55 ± 1.75 / 25.29 ± 0.96,15.3.1,15.3.1,15.3.1,15.3.1,-,15.3.1,15.3.1
<a href='https://hf.co/openai-community/gpt2'>openai-community/gpt2</a>,🧠,-,N/A,137022720.0,50257.0,1024.0,✓,✗,(✓),✗,7.09 ± 4.80 / 23.97 ± 5.32,8.40 ± 0.66 / 7.75 ± 0.61,-0.35 ± 1.77 / 36.69 ± 3.31,0.00 ± 0.00 / 0.00 ± 0.00,-,0.56 ± 0.59 / 23.24 ± 1.25,0.00 ± 0.00 / 24.91 ± 0.40,15.4.1,15.4.1,15.4.1,15.4.1,-,15.4.1,15.4.1
<a href='https://hf.co/openai-community/gpt2-medium'>openai-community/gpt2-medium</a>,🧠,-,N/A,379988992.0,50257.0,1024.0,✓,✗,(✓),✗,0.14 ± 3.19 / 17.03 ± 0.69,10.89 ± 2.20 / 10.72 ± 1.43,0.27 ± 1.49 / 35.26 ± 3.44,0.00 ± 0.00 / 0.00 ± 0.00,-,0.79 ± 0.99 / 22.74 ± 0.84,0.00 ± 0.00 / 24.91 ± 0.40,15.4.1,15.4.1,15.4.1,15.4.1,-,15.4.1,15.4.1
<a href='https://hf.co/openai-community/gpt2-large'>openai-community/gpt2-large</a>,🧠,-,N/A,811778816.0,50257.0,1024.0,✓,✗,(✓),✗,4.93 ± 6.22 / 26.40 ± 5.24,14.12 ± 1.40 / 14.48 ± 0.92,2.72 ± 1.92 / 40.55 ± 3.89,0.00 ± 0.00 / 0.00 ± 0.00,-,-0.12 ± 1.07 / 22.26 ± 0.80,0.00 ± 0.00 / 24.91 ± 0.40,15.4.1,15.4.1,15.4.1,15.4.1,-,15.4.1,15.4.1
<a href='https://hf.co/openGPT-X/Teuken-7B-instruct-commercial-v0.4'>openGPT-X/Teuken-7B-instruct-commercial-v0.4</a>,📝,-,?,7452725248.0,250680.0,4096.0,✓,✗,(✓),✗,11.28 ± 3.40 / 21.35 ± 2.46,39.91 ± 2.70 / 27.40 ± 2.07,0.52 ± 1.81 / 33.47 ± 0.31,48.16 ± 1.71 / 22.55 ± 1.18,-,-,-,15.2.0.dev0,15.2.0.dev0,15.2.0.dev0,15.2.0.dev0,-,-,-
<a href='https://ollama.com/library/phi4:14b-q4_K_M'>ollama_chat/phi4:14b-q4_K_M (val)</a>,📝,-,?,14700000000.0,100352.0,16384.0,✓,✗,✗,✓,61.71 ± 2.44 / 72.77 ± 2.23,63.63 ± 2.32 / 53.39 ± 2.97,50.67 ± 3.15 / 74.04 ± 2.05,64.29 ± 1.69 / 30.09 ± 1.12,-,59.82 ± 2.04 / 69.84 ± 1.59,62.98 ± 2.63 / 71.88 ± 2.13,15.3.0.dev0,15.3.0.dev0,15.3.0.dev0,15.3.0.dev0,-,15.3.0.dev0,15.3.0.dev0
<a href='https://ollama.com/library/hf.co'>ollama_chat/hf.co/google/gemma-3-4b-it-qat-q4_0-gguf</a>,📝,-,?,3880099328.0,?,131072.0,✓,✗,✗,✓,49.78 ± 2.55 / 64.16 ± 2.17,59.42 ± 1.12 / 40.91 ± 2.32,30.00 ± 3.16 / 64.56 ± 1.45,48.96 ± 1.91 / 24.53 ± 1.15,-,26.36 ± 1.14 / 42.20 ± 1.04,18.34 ± 1.92 / 36.84 ± 1.73,15.6.1,15.6.1,15.6.1,15.6.1,-,15.6.1,15.6.1
<a href='https://ollama.com/library/gemma3:4b-it-q4_K_M'>ollama_chat/gemma3:4b-it-q4_K_M</a>,📝,-,?,?,?,?,✓,✗,✗,✓,48.12 ± 2.40 / 63.05 ± 1.98,59.24 ± 0.93 / 41.36 ± 2.32,30.20 ± 1.31 / 62.89 ± 1.06,45.84 ± 1.66 / 20.48 ± 0.95,-,30.23 ± 0.99 / 47.24 ± 0.76,26.44 ± 1.84 / 44.36 ± 1.45,15.3.1,15.3.1,15.3.1,15.3.1,-,15.3.1.dev0,15.3.1.dev0
<a href='https://ollama.com/library/gemma3:27b-it-q4_K_M'>ollama_chat/gemma3:27b-it-q4_K_M (val)</a>,📝,-,?,27400000000.0,262144.0,128000.0,✓,✗,✗,✓,51.73 ± 2.78 / 66.83 ± 2.16,67.43 ± 2.19 / 59.34 ± 1.61,42.13 ± 4.32 / 69.46 ± 1.89,53.25 ± 1.80 / 24.42 ± 2.42,-,57.88 ± 1.27 / 68.36 ± 0.88,64.87 ± 2.44 / 73.40 ± 1.97,15.3.0.dev0,15.3.0.dev0,15.3.0.dev0,15.3.0.dev0,-,15.3.0.dev0,15.3.0.dev0
<a href='https://ollama.com/library/gemma3:27b-it-fp16'>ollama_chat/gemma3:27b-it-fp16</a>,📝,-,?,?,?,?,✓,✗,✗,✓,55.18 ± 2.33 / 69.29 ± 1.89,67.51 ± 1.29 / 57.57 ± 1.88,45.28 ± 2.36 / 71.53 ± 1.12,52.96 ± 1.29 / 24.92 ± 1.23,-,61.53 ± 1.10 / 71.13 ± 0.82,-,15.3.1,15.3.1,15.3.1,15.3.1,-,15.3.1,-
<a href='https://ollama.com/library/gemma3:1b'>ollama_chat/gemma3:1b</a>,📝,-,?,1000000000.0,262144.0,32768.0,✓,✗,✗,✓,34.75 ± 2.41 / 54.98 ± 1.58,35.83 ± 1.15 / 25.89 ± 0.83,14.58 ± 1.80 / 56.17 ± 0.91,36.83 ± 0.80 / 14.27 ± 1.25,-,6.61 ± 0.70 / 28.84 ± 0.55,5.23 ± 1.52 / 27.63 ± 0.83,15.2.0.dev0,15.2.0.dev0,15.2.0.dev0,15.3.1,-,15.3.1,15.3.1
<a href='https://ollama.com/library/gemma3:12b-it-q4_K_M'>ollama_chat/gemma3:12b-it-q4_K_M (val)</a>,📝,-,?,12200000000.0,262144.0,128000.0,✓,✗,✗,✓,49.37 ± 1.95 / 65.56 ± 1.17,68.14 ± 3.00 / 51.91 ± 3.37,35.17 ± 5.22 / 64.31 ± 2.56,51.27 ± 1.48 / 26.59 ± 2.33,-,56.20 ± 3.06 / 67.46 ± 2.34,64.00 ± 2.83 / 72.81 ± 2.16,15.2.0.dev0,15.2.0.dev0,15.3.0.dev0,15.3.0.dev0,-,15.3.0.dev0,15.3.0.dev0
<a href='https://ollama.com/library/gemma3:12b-it-fp16'>ollama_chat/gemma3:12b-it-fp16 (val)</a>,📝,-,?,12187325040.0,262144.0,128000.0,✓,✗,✗,✓,49.35 ± 2.71 / 65.56 ± 1.75,66.68 ± 2.47 / 49.83 ± 3.07,35.55 ± 4.18 / 64.90 ± 2.19,50.77 ± 1.33 / 25.31 ± 2.40,-,58.05 ± 3.42 / 68.75 ± 2.60,63.58 ± 2.07 / 72.50 ± 1.59,15.3.1,15.3.1,15.3.1,15.3.1,-,15.3.1,15.3.1
<a href='https://hf.co/seedboxai/KafkaLM-13B-German-V0.1'>seedboxai/KafkaLM-13B-German-V0.1</a>,🧠,-,N/A,13015864320.0,32000.0,8192.0,✓,✗,(✓),✗,45.89 ± 3.52 / 62.73 ± 2.58,50.62 ± 2.27 / 45.43 ± 2.22,6.72 ± 3.07 / 46.10 ± 4.38,43.06 ± 3.53 / 19.86 ± 1.53,-,17.16 ± 1.98 / 37.43 ± 1.78,9.42 ± 1.67 / 30.91 ± 1.47,15.3.1,15.3.1,15.3.1,15.3.1,-,15.3.1,15.3.1
<a href='https://hf.co/seedboxai/KafkaLM-70B-German-V0.1'>seedboxai/KafkaLM-70B-German-V0.1</a>,🧠,-,N/A,68976648192.0,32000.0,4096.0,✓,✗,(✓),✗,15.94 ± 8.35 / 32.11 ± 4.51,59.01 ± 2.22 / 52.33 ± 1.96,6.98 ± 3.90 / 38.75 ± 4.09,53.98 ± 2.66 / 22.20 ± 2.57,-,27.61 ± 1.86 / 38.57 ± 2.26,11.74 ± 1.67 / 30.90 ± 1.11,15.3.1,15.3.1,15.3.1,15.3.1,-,15.3.1,15.3.1
<a href='https://hf.co/tencent/Hunyuan-7B-Instruct'>tencent/Hunyuan-7B-Instruct</a>,🤔,-,?,7504568320.0,128167.0,32768.0,✓,✗,(✓),✓,41.40 ± 2.08 / 60.12 ± 1.39,44.22 ± 1.41 / 34.30 ± 1.22,23.50 ± 2.04 / 61.19 ± 1.01,35.37 ± 0.78 / 0.00 ± 0.00,-,0.00 ± 0.00 / 21.79 ± 0.35,0.00 ± 0.00 / 24.91 ± 0.40,16.13.0.dev0,16.13.0.dev0,16.13.0.dev0,16.13.0.dev0,-,16.13.0.dev0,16.13.0.dev0
<a href='https://hf.co/tencent/Hunyuan-1.8B-Instruct'>tencent/Hunyuan-1.8B-Instruct</a>,🤔,-,?,1791080448.0,120818.0,262144.0,✓,✗,(✓),✓,30.24 ± 1.37 / 52.56 ± 0.94,29.04 ± 1.31 / 21.60 ± 1.09,6.27 ± 1.83 / 49.17 ± 1.06,28.42 ± 1.00 / 0.00 ± 0.00,-,0.00 ± 0.00 / 21.79 ± 0.35,0.00 ± 0.00 / 24.91 ± 0.40,16.2.2.dev0,16.2.2.dev0,16.2.2.dev0,16.2.2.dev0,-,16.2.2.dev0,16.2.2.dev0
<a href='https://hf.co/swiss-ai/Apertus-8B-Instruct-2509'>swiss-ai/Apertus-8B-Instruct-2509</a>,📝,-,?,8053338176.0,131072.0,65536.0,✗,✗,(✓),✗,53.45 ± 2.72 / 67.51 ± 2.27,50.65 ± 1.64 / 30.12 ± 1.96,38.44 ± 1.83 / 68.73 ± 1.16,58.53 ± 1.94 / 28.06 ± 1.18,-,36.41 ± 0.94 / 51.84 ± 0.67,38.47 ± 0.99 / 51.68 ± 0.81,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,-,15.16.0.dev0,15.16.0.dev0
<a href='https://hf.co/swiss-ai/Apertus-8B-2509'>swiss-ai/Apertus-8B-2509</a>,🧠,-,N/A,8053338176.0,131072.0,65536.0,✓,✗,(✓),✗,48.56 ± 3.58 / 64.89 ± 2.44,39.59 ± 3.21 / 34.86 ± 2.59,17.89 ± 3.67 / 45.11 ± 4.47,65.59 ± 2.80 / 36.68 ± 2.35,-,39.18 ± 0.62 / 53.92 ± 0.63,22.68 ± 1.40 / 37.00 ± 1.14,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,-,15.16.0.dev0,15.16.0.dev0
<a href='https://hf.co/swiss-ai/Apertus-70B-2509'>swiss-ai/Apertus-70B-2509</a>,🧠,-,N/A,70599864480.0,131072.0,65536.0,✓,✗,(✓),✗,9.32 ± 3.60 / 19.53 ± 2.07,57.08 ± 1.67 / 49.40 ± 2.51,21.64 ± 9.13 / 50.44 ± 8.62,67.63 ± 2.80 / 39.33 ± 2.58,-,45.44 ± 0.93 / 58.22 ± 0.72,36.07 ± 2.04 / 48.94 ± 2.32,16.0.0.dev0,16.0.0.dev0,16.0.0.dev0,16.0.0.dev0,-,16.0.0.dev0,16.0.0.dev0
<a href='https://hf.co/stabilityai/stablelm-zephyr-3b'>stabilityai/stablelm-zephyr-3b</a>,📝,-,?,2795443200.0,50304.0,2048.0,✗,✗,(✓),✗,4.65 ± 4.39 / 25.38 ± 2.75,-,-,-,-,-,-,9.3.2,-,-,-,-,-,-
<a href='https://hf.co/occiglot/occiglot-7b-eu5'>occiglot/occiglot-7b-eu5</a>,🧠,-,N/A,7241732096.0,32000.0,32768.0,✓,✗,(✓),✗,-,-,-,-,37.82 ± 4.97 / 39.21 ± 5.98,-,-,-,-,-,-,16.15.0.dev0,-,-
<a href='https://hf.co/speakleash/Bielik-4.5B-v3.0-Instruct'>speakleash/Bielik-4.5B-v3.0-Instruct</a>,📝,-,9.27,4757260288.0,32000.0,32768.0,✓,✗,(✓),✓,48.86 ± 2.28 / 64.42 ± 1.95,58.87 ± 0.76 / 36.86 ± 1.77,30.81 ± 1.62 / 56.17 ± 2.09,48.62 ± 2.21 / 25.41 ± 1.39,-,38.79 ± 0.90 / 54.14 ± 0.67,49.06 ± 2.42 / 60.95 ± 1.86,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,-,16.11.0.dev0,16.11.0.dev0
<a href='https://hf.co/speakleash/Bielik-11B-v3.0-Instruct'>speakleash/Bielik-11B-v3.0-Instruct</a>,📝,-,10.97,11168796672.0,32128.0,32768.0,✓,✗,(✓),✓,53.72 ± 2.14 / 68.62 ± 1.74,62.92 ± 1.37 / 49.48 ± 2.28,61.73 ± 1.76 / 80.42 ± 1.03,35.55 ± 3.01 / 0.24 ± 0.17,-,50.98 ± 0.69 / 63.24 ± 0.52,58.71 ± 2.61 / 68.65 ± 2.07,16.10.0,16.10.0,16.10.0,16.10.0,-,16.10.0,16.10.0
<a href='https://hf.co/speakleash/Bielik-11B-v3-Base-20250730'>speakleash/Bielik-11B-v3-Base-20250730</a>,🧠,-,N/A,11168796672.0,32128.0,32768.0,✓,✗,(✓),✓,5.51 ± 3.11 / 18.56 ± 1.38,61.28 ± 1.62 / 49.81 ± 2.88,19.29 ± 6.42 / 45.14 ± 5.00,67.49 ± 1.85 / 38.81 ± 1.56,-,40.21 ± 0.79 / 54.36 ± 0.81,14.80 ± 2.62 / 34.39 ± 2.08,16.10.0,16.10.0,16.10.0,16.10.0,-,16.10.0,16.10.0
<a href='https://hf.co/speakleash/Bielik-11B-v2.6-Instruct'>speakleash/Bielik-11B-v2.6-Instruct</a>,📝,-,10.12,11168796672.0,32128.0,32768.0,✓,✗,(✓),✓,52.00 ± 3.10 / 67.24 ± 2.34,61.57 ± 1.41 / 40.87 ± 3.14,45.37 ± 3.47 / 66.50 ± 3.31,29.09 ± 2.79 / 0.02 ± 0.03,-,43.41 ± 0.99 / 57.49 ± 0.72,51.37 ± 1.70 / 63.16 ± 1.31,16.10.0,16.10.0,16.10.0,16.10.0,-,16.10.0,16.10.0
<a href='https://hf.co/microsoft/phi-4'>microsoft/phi-4</a>,📝,-,?,14659507200.0,100352.0,16384.0,✓,✗,(✓),✓,58.26 ± 1.94 / 71.30 ± 1.79,65.98 ± 1.29 / 46.92 ± 2.65,50.20 ± 1.85 / 73.15 ± 1.37,38.55 ± 3.03 / 0.02 ± 0.03,-,63.37 ± 0.62 / 72.50 ± 0.47,68.93 ± 0.95 / 76.31 ± 0.70,15.9.2,15.9.2,15.9.2,15.9.2,-,15.9.2,15.9.2
<a href='https://hf.co/microsoft/Phi-4-reasoning'>microsoft/Phi-4-reasoning</a>,🤔,-,?,14659507200.0,100352.0,32768.0,✓,✗,(✓),✓,10.98 ± 7.60 / 37.10 ± 6.44,9.54 ± 4.41 / 9.46 ± 3.93,-8.24 ± 4.65 / 40.81 ± 1.55,58.90 ± 3.14 / 26.76 ± 1.54,-,22.74 ± 3.82 / 34.41 ± 3.42,33.03 ± 2.93 / 44.13 ± 2.72,15.9.2.dev0,15.9.2.dev0,15.9.2.dev0,15.9.2.dev0,-,15.9.2.dev0,15.9.2.dev0
<a href='https://hf.co/microsoft/Phi-4-mini-reasoning'>microsoft/Phi-4-mini-reasoning</a>,🤔,-,?,3836021760.0,200064.0,131072.0,✓,✗,(✓),✓,10.88 ± 2.11 / 25.03 ± 3.10,51.10 ± 1.33 / 38.68 ± 1.51,8.47 ± 2.51 / 47.03 ± 4.60,12.33 ± 0.32 / 0.00 ± 0.00,-,38.36 ± 4.41 / 51.53 ± 3.70,21.82 ± 1.94 / 40.58 ± 1.46,15.9.2,15.9.2,15.9.2,15.9.2,-,15.9.2,15.9.2
<a href='https://hf.co/meta-llama/Llama-4-Scout-17B-16E-Instruct'>meta-llama/Llama-4-Scout-17B-16E-Instruct</a>,📝,-,?,108641793536.0,200000.0,?,✓,✗,(✓),✓,57.65 ± 2.27 / 70.74 ± 1.92,67.83 ± 1.12 / 59.42 ± 1.43,49.44 ± 1.09 / 72.39 ± 0.70,51.48 ± 1.06 / 22.54 ± 1.20,-,66.04 ± 0.66 / 74.57 ± 0.48,77.37 ± 0.85 / 82.99 ± 0.63,15.13.0,15.13.0,15.13.0,15.13.0,-,15.13.0,15.13.0
<a href='https://hf.co/meta-llama/Llama-3.3-70B-Instruct'>meta-llama/Llama-3.3-70B-Instruct</a>,📝,-,0.21,70553706496.0,128256.0,131072.0,✓,✗,(✓),✓,-,-,-,-,36.95 ± 0.19 / 40.47 ± 0.30,-,-,-,-,-,-,16.17.0.dev0,-,-
<a href='https://hf.co/mistralai/Magistral-Small-2509'>mistralai/Magistral-Small-2509</a>,📝,-,?,24011361280.0,131072.0,8192.0,✓,✗,(✓),✓,58.84 ± 3.20 / 72.02 ± 2.20,68.37 ± 1.10 / 59.21 ± 1.87,50.21 ± 1.80 / 73.86 ± 1.10,65.45 ± 3.12 / 38.17 ± 2.55,-,62.76 ± 0.52 / 72.01 ± 0.39,74.86 ± 1.37 / 81.00 ± 1.04,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0,-,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/meta-llama/Llama-3.1-8B'>meta-llama/Llama-3.1-8B</a>,🧠,-,N/A,8030261248.0,128256.0,131072.0,✓,✗,(✓),✓,52.55 ± 5.14 / 65.94 ± 5.31,-,37.44 ± 4.53 / 65.35 ± 4.92,-,38.51 ± 4.59 / 40.78 ± 5.22,36.48 ± 1.01 / 52.14 ± 0.73,27.49 ± 1.56 / 44.24 ± 1.31,16.5.0.dev0,-,16.5.0.dev0,-,16.15.0.dev0,16.5.0.dev0,16.5.0.dev0
<a href='https://hf.co/meta-llama/Llama-3.1-8B-Instruct'>meta-llama/Llama-3.1-8B-Instruct</a>,📝,-,14.54,8030261248.0,128256.0,131072.0,✓,✗,(✓),✓,-,-,-,-,36.39 ± 0.26 / 39.87 ± 0.43,-,-,-,-,-,-,16.15.0.dev0,-,-
<a href='https://hf.co/meta-llama/Llama-3.1-405B'>meta-llama/Llama-3.1-405B</a>,🧠,-,N/A,405853388800.0,128256.0,131072.0,✓,✗,(✓),✓,57.79 ± 3.33 / 67.72 ± 4.50,56.88 ± 3.87 / 53.20 ± 3.82,60.79 ± 2.88 / 80.07 ± 1.60,69.43 ± 2.74 / 39.06 ± 2.03,-,69.97 ± 1.14 / 77.50 ± 0.86,72.14 ± 2.04 / 78.53 ± 1.66,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0,-,15.10.1.dev0,15.10.1.dev0
