<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,,,<a id=10 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=11 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=12 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=13 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<span style='visibility: hidden;'>hidden</span>,,,
<a href='https://hf.co/mistralai/Ministral-3-14B-Reasoning-2512'>mistralai/Ministral-3-14B-Reasoning-2512 (val)</a>,📝,2.31,13945031680.0,131072.0,8192.0,✓,✗,(✓),✓,45.75 ± 1.57 / 62.21 ± 1.16,64.12 ± 0.75 / 46.10 ± 1.84,20.69 ± 3.12 / 58.87 ± 1.87,62.18 ± 1.12 / 35.73 ± 1.03,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
<a href='https://hf.co/meta-llama/Llama-3.1-70B-Instruct'>meta-llama/Llama-3.1-70B-Instruct</a>,📝,2.31,70553706496.0,128256.0,131072.0,✓,✗,(✓),✓,51.06 ± 1.17 / 63.43 ± 1.02,69.45 ± 2.23 / 43.16 ± 4.53,19.39 ± 1.49 / 56.31 ± 0.98,56.29 ± 1.87 / 30.79 ± 1.22,15.3.1,15.3.1,15.3.1,15.3.1
<a href='https://hf.co/deepcogito/cogito-v1-preview-qwen-32B'>deepcogito/cogito-v1-preview-qwen-32B</a>,📝,2.33,32759790592.0,151665.0,131072.0,✓,✗,(✓),✗,44.81 ± 1.19 / 61.39 ± 1.09,67.94 ± 2.50 / 47.78 ± 5.07,22.46 ± 1.67 / 59.93 ± 1.15,56.79 ± 1.93 / 29.43 ± 1.17,15.8.1.dev0,15.8.1.dev0,15.8.1.dev0,15.8.1.dev0
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.5-flash-lite'>gemini/gemini-2.5-flash-lite#no-thinking (zero-shot, val)</a>",📝,2.33,?,256128.0,1048576.0,✓,✗,✗,✓,54.74 ± 2.13 / 65.89 ± 1.43,42.76 ± 2.45 / 19.43 ± 1.02,39.15 ± 4.42 / 69.45 ± 2.28,46.76 ± 1.05 / 24.20 ± 0.57,15.13.0,15.13.0,15.13.0,15.13.0
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.5-flash-lite-preview-06-17'>gemini/gemini-2.5-flash-lite-preview-06-17#no-thinking (zero-shot, val)</a>",📝,2.33,?,256128.0,1048576.0,✓,✗,✗,✓,54.74 ± 2.13 / 65.89 ± 1.43,42.76 ± 2.45 / 19.43 ± 1.02,39.15 ± 4.42 / 69.45 ± 2.28,46.76 ± 1.05 / 24.20 ± 0.57,15.11.0,15.11.0,15.11.0,15.11.0
<a href='https://ollama.com/library/phi4:14b-q4_K_M'>ollama_chat/phi4:14b-q4_K_M (val)</a>,📝,2.33,14700000000.0,100352.0,16384.0,✓,✗,✗,✓,43.86 ± 3.54 / 61.51 ± 2.46,55.99 ± 1.92 / 46.21 ± 3.76,27.16 ± 4.79 / 62.00 ± 4.08,60.66 ± 1.70 / 24.21 ± 3.66,15.3.0.dev0,15.3.0.dev0,15.3.0.dev0,15.3.0.dev0
"<a href='https://platform.openai.com/docs/models/gpt-5-nano'>gpt-5-nano-2025-08-07#high (zero-shot, val)</a>",🤔,2.35,?,100256.0,272000.0,✓,✗,✗,✓,44.48 ± 3.52 / 57.68 ± 2.08,41.75 ± 1.01 / 26.53 ± 0.70,44.69 ± 3.05 / 69.74 ± 1.72,51.15 ± 1.10 / 27.85 ± 0.92,15.16.0,15.16.0,15.16.0,15.16.0
<a href='https://hf.co/mistralai/Voxtral-Small-24B-2507'>mistralai/Voxtral-Small-24B-2507</a>,📝,2.36,24261800960.0,131072.0,8192.0,✓,✗,(✓),✓,41.94 ± 3.49 / 54.52 ± 4.28,69.68 ± 1.29 / 56.39 ± 3.87,21.93 ± 1.25 / 60.36 ± 0.82,58.98 ± 2.55 / 34.04 ± 1.78,16.4.0.dev0,16.4.0.dev0,16.4.0.dev0,16.4.0.dev0
<a href='https://hf.co/NbAiLab/nb-roberta-base-ncc-plus-scandi-1e4'>NbAiLab/nb-roberta-base-ncc-plus-scandi-1e4</a>,🔍,2.37,278295700.0,250002.0,514.0,✓,✗,(✓),✗,44.57 ± 1.48 / 60.30 ± 2.51,81.17 ± 1.51 / 81.61 ± 1.78,37.22 ± 8.62 / 65.86 ± 4.66,31.32 ± 1.08 / 7.15 ± 0.82,15.8.2,15.8.2,15.8.2,15.8.2
<a href='https://hf.co/NovaSky-AI/Sky-T1-32B-Preview'>NovaSky-AI/Sky-T1-32B-Preview</a>,📝,2.37,32763876352.0,152064.0,32768.0,✓,✗,(✓),✗,47.50 ± 1.18 / 64.20 ± 0.90,64.71 ± 2.43 / 37.86 ± 3.20,21.65 ± 1.29 / 59.85 ± 0.69,57.71 ± 1.19 / 24.54 ± 1.19,15.8.2.dev0,15.8.2.dev0,15.8.2.dev0,15.8.2.dev0
<a href='https://hf.co/zai-org/GLM-4.7-Flash'>zai-org/GLM-4.7-Flash (val)</a>,🤔,2.37,31221485568.0,154880.0,202752.0,✓,✗,✗,✓,53.92 ± 2.11 / 65.34 ± 1.51,66.62 ± 2.74 / 53.19 ± 1.76,17.97 ± 2.99 / 56.90 ± 1.49,50.56 ± 0.77 / 29.32 ± 0.76,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/NbAiLab/nb-roberta-base-ncc-plus-scandi-2e4'>NbAiLab/nb-roberta-base-ncc-plus-scandi-2e4</a>,🔍,2.38,278045186.0,250002.0,514.0,✓,✗,(✓),✗,44.38 ± 2.22 / 60.81 ± 2.54,79.99 ± 1.06 / 80.43 ± 1.23,36.07 ± 8.71 / 64.27 ± 5.82,31.48 ± 1.06 / 6.61 ± 0.89,15.8.2,15.8.2,15.8.2,15.8.2
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.0-flash-lite-001'>gemini/gemini-2.0-flash-lite-001 (zero-shot, val)</a>",📝,2.39,?,256128.0,1048576.0,✓,✗,✗,✓,58.26 ± 3.39 / 68.17 ± 2.74,37.58 ± 1.84 / 20.31 ± 0.74,37.58 ± 3.86 / 67.09 ± 1.89,49.10 ± 1.25 / 22.50 ± 1.26,15.5.0,15.5.0,15.5.0,15.5.0
"<a href='https://platform.openai.com/docs/models/gpt-5.4-nano'>openai/gpt-5.4-nano-2026-03-17#high (zero-shot, val)</a>",🤔,2.40,?,?,400000.0,✓,✗,✗,✓,54.10 ± 0.99 / 63.32 ± 0.75,40.37 ± 1.04 / 22.03 ± 0.51,37.07 ± 2.09 / 65.73 ± 1.27,49.75 ± 0.76 / 28.16 ± 0.73,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
<a href='https://hf.co/LumiOpen/Llama-Poro-2-70B-Instruct'>LumiOpen/Llama-Poro-2-70B-Instruct</a>,📝,2.40,70553706496.0,128256.0,8192.0,✓,✗,(✓),✗,49.77 ± 1.78 / 65.54 ± 1.26,62.61 ± 1.14 / 36.97 ± 3.51,20.62 ± 1.08 / 59.85 ± 0.63,54.08 ± 1.51 / 23.68 ± 0.90,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0
<a href='https://hf.co/google/gemma-4-26B-A4B-it'>google/gemma-4-26B-A4B-it (val)</a>,📝,2.40,25805936206.0,262144.0,8192.0,✓,✗,(✓),✓,58.78 ± 1.24 / 71.14 ± 0.92,75.89 ± 1.17 / 67.84 ± 1.55,9.51 ± 2.25 / 36.77 ± 1.05,49.54 ± 0.46 / 25.31 ± 0.45,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/Qwen/Qwen3-Next-80B-A3B-Instruct'>Qwen/Qwen3-Next-80B-A3B-Instruct</a>,📝,2.41,81324862720.0,151936.0,262144.0,✓,✗,✗,✓,48.27 ± 1.14 / 64.02 ± 0.91,60.14 ± 2.45 / 37.01 ± 2.53,25.88 ± 0.99 / 60.91 ± 1.14,51.83 ± 1.43 / 25.94 ± 0.90,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/Qwen/Qwen3-32B'>Qwen/Qwen3-32B</a>,🤔,2.41,32762123264.0,151936.0,40960.0,✓,✗,✗,✓,46.71 ± 1.48 / 62.81 ± 1.02,66.46 ± 1.40 / 54.74 ± 2.20,25.97 ± 1.73 / 62.31 ± 0.88,49.27 ± 1.00 / 28.55 ± 0.88,15.8.2,15.8.2,15.8.2,15.8.2
<a href='https://hf.co/mideind/IceBERT-large'>mideind/IceBERT-large</a>,🔍,2.41,406390946.0,50000.0,514.0,✓,✗,(✓),✗,46.34 ± 1.31 / 62.67 ± 1.43,82.72 ± 0.69 / 81.44 ± 0.50,26.38 ± 16.21 / 60.22 ± 8.89,34.74 ± 1.20 / 7.99 ± 0.73,15.9.0.dev0,15.9.2,15.9.0.dev0,15.9.0.dev0
"<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-haiku-4-5-20251001 (zero-shot, val)</a>",🤔,2.43,?,?,200000.0,✓,✗,✗,✓,54.15 ± 2.67 / 64.84 ± 2.21,54.59 ± 1.52 / 28.26 ± 1.11,25.05 ± 4.99 / 58.80 ± 2.68,48.96 ± 1.06 / 20.88 ± 1.09,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/NbAiLab/nb-roberta-base-scandi-1e4'>NbAiLab/nb-roberta-base-scandi-1e4</a>,🔍,2.43,278295700.0,250002.0,514.0,✓,✗,(✓),✗,45.08 ± 1.87 / 61.36 ± 2.31,79.94 ± 1.25 / 80.28 ± 1.35,33.79 ± 10.65 / 62.72 ± 6.92,30.65 ± 0.83 / 6.51 ± 0.85,15.8.2,15.8.2,15.8.2,15.8.2
<a href='https://hf.co/google/gemma-3-12b-it'>google/gemma-3-12b-it</a>,📝,2.44,12187325040.0,262144.0,?,✓,✗,(✓),✓,51.70 ± 1.20 / 66.22 ± 1.12,53.66 ± 2.26 / 35.59 ± 3.09,29.36 ± 1.60 / 63.21 ± 1.31,49.71 ± 1.27 / 23.10 ± 1.07,15.5.0,15.5.0,15.5.0,15.5.0
<a href='https://hf.co/vesteinn/FoBERT'>vesteinn/FoBERT</a>,🔍,2.44,124498007.0,50005.0,514.0,✓,✗,(✓),✓,44.79 ± 1.39 / 60.54 ± 1.68,80.13 ± 1.97 / 80.82 ± 1.63,32.92 ± 8.78 / 63.25 ± 5.20,31.87 ± 1.28 / 12.88 ± 1.36,15.8.2,15.8.2,15.8.2,15.8.2
"<a href='https://platform.openai.com/docs/models/gpt-5-nano'>gpt-5-nano-2025-08-07 (zero-shot, val)</a>",🤔,2.44,?,100256.0,272000.0,✓,✗,✗,✓,49.19 ± 2.53 / 61.61 ± 1.70,43.75 ± 1.47 / 26.87 ± 1.23,36.99 ± 5.59 / 64.92 ± 2.96,48.61 ± 1.18 / 27.67 ± 1.20,15.15.0.dev0,15.15.0.dev0,15.15.0.dev0,15.15.0.dev0
<a href='https://hf.co/NbAiLab/nb-roberta-base-scandi'>NbAiLab/nb-roberta-base-scandi</a>,🔍,2.44,278295700.0,250002.0,514.0,✓,✗,(✓),✗,44.65 ± 1.98 / 60.22 ± 1.78,81.37 ± 0.97 / 81.85 ± 0.83,33.42 ± 9.74 / 64.11 ± 4.92,31.93 ± 1.20 / 7.32 ± 1.05,15.8.2,15.8.2,15.8.2,15.8.2
<a href='https://hf.co/Qwen/Qwen3-30B-A3B'>Qwen/Qwen3-30B-A3B</a>,🤔,2.46,30532122624.0,151936.0,40960.0,✓,✗,✗,✓,43.03 ± 1.40 / 61.79 ± 0.98,70.51 ± 1.98 / 50.39 ± 3.83,21.06 ± 1.58 / 57.00 ± 1.13,51.52 ± 0.98 / 26.85 ± 1.24,15.8.2,15.8.2,15.8.2,15.8.2
<a href='https://hf.co/Qwen/Qwen3-14B'>Qwen/Qwen3-14B</a>,🤔,2.46,14768307200.0,151936.0,40960.0,✓,✗,✗,✓,44.45 ± 1.26 / 62.44 ± 0.85,67.22 ± 1.42 / 49.53 ± 2.14,20.43 ± 1.91 / 57.13 ± 1.12,53.05 ± 1.15 / 27.23 ± 1.48,15.8.1,15.8.1,15.8.1,15.8.1
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-1.5-pro-002'>gemini/gemini-1.5-pro-002 (zero-shot, val)</a>",📝,2.47,?,256128.0,2097152.0,✓,✗,✗,✓,57.86 ± 2.77 / 70.60 ± 1.98,43.48 ± 2.11 / 26.59 ± 1.15,28.60 ± 3.63 / 58.04 ± 1.87,47.92 ± 1.35 / 23.17 ± 1.38,15.5.0,15.5.0,15.5.0,15.5.0
<a href='https://hf.co/mistralai/Mistral-Small-24B-Instruct-2501'>mistralai/Mistral-Small-24B-Instruct-2501</a>,📝,2.49,23572403200.0,131072.0,32768.0,✓,✗,(✓),✓,46.16 ± 1.65 / 61.71 ± 1.40,59.12 ± 2.79 / 36.96 ± 2.89,20.19 ± 2.15 / 53.36 ± 2.61,53.13 ± 1.55 / 26.61 ± 1.35,15.0.0,15.0.0,15.0.0,15.0.0
<a href='https://hf.co/ibm-granite/granite-4.0-h-small'>ibm-granite/granite-4.0-h-small</a>,📝,2.49,32207337984.0,100352.0,131072.0,✓,✗,(✓),✗,45.28 ± 2.64 / 57.34 ± 4.62,66.04 ± 1.85 / 52.23 ± 5.13,15.17 ± 0.97 / 47.03 ± 2.36,55.72 ± 2.46 / 31.02 ± 1.45,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0
"xai/grok-3-mini-beta#high (zero-shot, val)</a>",🤔,2.50,?,?,131072.0,✓,✗,✗,✓,47.84 ± 2.99 / 60.03 ± 1.90,29.61 ± 2.98 / 19.56 ± 1.81,43.36 ± 2.89 / 69.67 ± 1.90,50.59 ± 0.97 / 29.52 ± 1.05,15.7.1.dev0,15.7.1.dev0,15.7.1.dev0,15.7.1.dev0
<a href='https://hf.co/nvidia/Llama-3.1-Nemotron-70B-Instruct-HF'>nvidia/Llama-3.1-Nemotron-70B-Instruct-HF</a>,📝,2.51,70553706496.0,128256.0,131072.0,✓,✗,(✓),✓,52.21 ± 1.17 / 65.44 ± 0.97,55.69 ± 2.07 / 24.14 ± 1.12,19.74 ± 1.62 / 57.04 ± 1.49,50.46 ± 0.97 / 21.10 ± 0.67,15.3.1,15.3.1,15.3.1,15.3.1
"<a href='https://platform.openai.com/docs/models/gpt-5.4-nano'>openai/gpt-5.4-nano-2026-03-17#medium (zero-shot, val)</a>",🤔,2.52,?,?,400000.0,✓,✗,✗,✓,51.88 ± 1.39 / 62.10 ± 1.06,39.73 ± 1.11 / 21.54 ± 0.46,32.86 ± 2.45 / 63.86 ± 1.36,47.87 ± 0.55 / 26.68 ± 0.60,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
<a href='https://hf.co/vesteinn/XLMR-ENIS'>vesteinn/XLMR-ENIS</a>,🔍,2.52,124548012.0,50005.0,514.0,✓,✗,(✓),✗,48.44 ± 0.78 / 63.45 ± 0.98,78.34 ± 1.72 / 79.58 ± 1.47,17.35 ± 10.88 / 49.50 ± 9.51,39.85 ± 3.76 / 17.80 ± 2.83,15.9.0.dev0,15.9.0.dev0,15.9.0.dev0,15.9.0.dev0
<a href='https://hf.co/mistralai/Mistral-Small-3.1-24B-Base-2503'>mistralai/Mistral-Small-3.1-24B-Base-2503</a>,🧠,2.52,24011361280.0,131072.0,8192.0,✓,✗,(✓),✓,48.54 ± 1.66 / 64.72 ± 1.31,68.26 ± 1.78 / 57.15 ± 3.82,0.00 ± 0.00 / 33.36 ± 0.27,64.34 ± 1.40 / 36.07 ± 2.11,16.5.0.dev0,15.9.1.dev0,16.5.0.dev0,15.9.1.dev0
<a href='https://hf.co/mistralai/Ministral-3-8B-Instruct-2512'>mistralai/Ministral-3-8B-Instruct-2512 (val)</a>,📝,2.52,7415529472.0,131072.0,8192.0,✓,✗,(✓),✓,41.30 ± 2.16 / 50.77 ± 2.49,57.12 ± 1.47 / 30.52 ± 1.40,25.20 ± 2.69 / 57.41 ± 1.81,54.10 ± 1.16 / 32.15 ± 0.57,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
<a href='https://hf.co/mistralai/Ministral-3-14B-Instruct-2512'>mistralai/Ministral-3-14B-Instruct-2512 (val)</a>,📝,2.53,12163481600.0,131072.0,8192.0,✓,✗,(✓),✓,50.77 ± 1.17 / 66.33 ± 0.81,52.94 ± 1.55 / 31.56 ± 2.01,21.88 ± 2.24 / 59.60 ± 1.24,52.90 ± 0.93 / 30.06 ± 0.72,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
<a href='https://hf.co/RekaAI/reka-flash-3'>RekaAI/reka-flash-3</a>,🤔,2.53,20905482240.0,100352.0,32768.0,✓,✗,(✓),✗,44.01 ± 1.89 / 60.20 ± 1.71,64.09 ± 2.64 / 35.44 ± 2.61,21.38 ± 1.29 / 60.52 ± 0.68,49.19 ± 1.42 / 25.66 ± 1.36,15.9.2,15.9.2,15.9.2,15.9.2
<a href='https://hf.co/google/gemma-4-E4B-it'>google/gemma-4-E4B-it (val)</a>,📝,2.54,7996157418.0,262144.0,8192.0,✓,✗,(✓),✓,55.28 ± 1.47 / 69.48 ± 0.99,62.19 ± 0.81 / 47.74 ± 1.50,5.96 ± 0.99 / 34.89 ± 0.81,53.07 ± 1.07 / 18.63 ± 1.33,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/Qwen/Qwen3-30B-A3B-Instruct-2507'>Qwen/Qwen3-30B-A3B-Instruct-2507</a>,📝,2.54,30532122624.0,151936.0,262144.0,✓,✗,✗,✓,45.90 ± 1.57 / 62.65 ± 1.17,56.51 ± 2.32 / 30.00 ± 2.72,21.87 ± 1.97 / 60.25 ± 1.16,51.89 ± 1.50 / 25.80 ± 1.35,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0
<a href='https://hf.co/speakleash/Bielik-11B-v3.0-Instruct'>speakleash/Bielik-11B-v3.0-Instruct</a>,📝,2.54,11168796672.0,32128.0,32768.0,✓,✗,(✓),✓,47.70 ± 1.39 / 57.58 ± 2.63,59.74 ± 1.39 / 38.94 ± 2.67,32.72 ± 1.54 / 63.45 ± 2.07,36.21 ± 3.40 / 0.89 ± 0.34,16.10.0,16.10.0,16.10.0,16.10.0
"<a href='https://platform.openai.com/docs/models/gpt-5.4-nano'>openai/gpt-5.4-nano-2026-03-17#low (zero-shot, val)</a>",🤔,2.56,?,?,400000.0,✓,✗,✗,✓,51.52 ± 1.39 / 61.62 ± 0.95,34.94 ± 1.07 / 17.54 ± 0.47,30.26 ± 1.79 / 62.09 ± 1.08,51.44 ± 0.71 / 29.27 ± 0.70,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
<a href='https://hf.co/mistralai/Ministral-3-14B-Base-2512'>mistralai/Ministral-3-14B-Base-2512 (val)</a>,🧠,2.57,13945031680.0,131072.0,8192.0,✓,✗,(✓),✓,48.93 ± 2.19 / 63.14 ± 2.11,62.79 ± 2.00 / 54.93 ± 3.07,0.00 ± 0.00 / 32.87 ± 0.49,65.72 ± 0.85 / 36.95 ± 0.40,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
<a href='https://hf.co/Qwen/Qwen3-30B-A3B'>Qwen/Qwen3-30B-A3B#no-thinking</a>,📝,2.58,30532122624.0,151936.0,40960.0,✓,✗,✗,✓,37.72 ± 2.42 / 57.43 ± 1.97,61.48 ± 2.51 / 39.37 ± 3.39,21.63 ± 1.91 / 60.11 ± 0.74,53.50 ± 1.82 / 26.27 ± 1.24,16.2.2.dev0,16.2.2.dev0,16.2.2.dev0,16.2.2.dev0
<a href='https://hf.co/mideind/IceBERT'>mideind/IceBERT</a>,🔍,2.58,162944162.0,50000.0,514.0,✓,✗,(✓),✗,45.29 ± 1.28 / 60.82 ± 1.41,80.94 ± 1.03 / 80.92 ± 1.17,17.26 ± 11.73 / 46.56 ± 9.00,37.56 ± 2.35 / 8.91 ± 1.28,15.9.0.dev0,15.9.0.dev0,15.9.0.dev0,15.9.0.dev0
<a href='https://hf.co/NbAiLab/borealis-27b-instruct-preview'>NbAiLab/borealis-27b-instruct-preview (val)</a>,📝,2.59,28842036848.0,262144.0,8192.0,✓,✗,(✓),✗,54.51 ± 3.05 / 68.57 ± 2.44,67.93 ± 2.79 / 50.76 ± 3.85,0.00 ± 0.00 / 32.87 ± 0.96,56.09 ± 2.00 / 31.60 ± 1.66,16.16.1.dev0,16.16.1.dev0,16.16.1.dev0,16.16.1.dev0
<a href='https://hf.co/deepcogito/cogito-v1-preview-qwen-14B'>deepcogito/cogito-v1-preview-qwen-14B</a>,📝,2.59,14765947904.0,151665.0,131072.0,✓,✗,(✓),✗,42.84 ± 2.12 / 61.02 ± 1.42,58.38 ± 2.52 / 42.59 ± 3.39,17.44 ± 1.67 / 55.48 ± 1.71,54.85 ± 1.83 / 28.87 ± 1.11,15.8.1.dev0,15.8.1.dev0,15.8.1.dev0,15.8.1.dev0
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-1.5-flash-002'>gemini/gemini-1.5-flash-002 (zero-shot, val)</a>",📝,2.59,?,256128.0,1048576.0,✓,✗,✗,✓,52.73 ± 2.78 / 62.63 ± 2.10,39.21 ± 2.09 / 21.64 ± 1.11,33.80 ± 3.69 / 66.26 ± 1.70,44.31 ± 1.26 / 22.49 ± 1.16,15.5.0.dev0,15.5.0.dev0,15.5.0.dev0,15.5.0.dev0
<a href='https://hf.co/google/gemma-3n-E4B-it'>google/gemma-3n-E4B-it</a>,📝,2.60,7849978192.0,262400.0,8192.0,✓,✗,(✓),✓,49.65 ± 1.28 / 65.57 ± 0.94,58.10 ± 2.24 / 40.23 ± 4.79,15.25 ± 1.79 / 45.66 ± 2.38,51.08 ± 1.31 / 19.01 ± 1.29,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/mideind/IceBERT-igc'>mideind/IceBERT-igc</a>,🔍,2.60,124494162.0,50000.0,514.0,✓,✗,(✓),✗,41.99 ± 2.07 / 57.53 ± 2.72,74.00 ± 1.22 / 73.64 ± 1.02,24.26 ± 6.82 / 56.73 ± 3.86,33.88 ± 1.62 / 8.71 ± 0.94,15.9.2,15.9.2,15.9.2,15.9.2
"<a href='https://platform.openai.com/docs/models/gpt-4.1-mini'>gpt-4.1-mini-2025-04-14 (zero-shot, val)</a>",📝,2.60,?,?,1047576.0,✓,✗,✗,✓,49.46 ± 2.43 / 62.34 ± 1.96,30.20 ± 1.95 / 14.69 ± 0.66,34.34 ± 4.04 / 65.34 ± 2.00,48.52 ± 1.21 / 23.16 ± 1.36,15.6.1.dev0,15.6.1.dev0,15.6.1.dev0,15.6.1.dev0
<a href='https://hf.co/Qwen/Qwen3-14B'>Qwen/Qwen3-14B#no-thinking</a>,📝,2.61,14768307200.0,151936.0,40960.0,✓,✗,✗,✓,33.06 ± 2.86 / 53.25 ± 2.11,51.31 ± 2.32 / 34.08 ± 2.77,23.44 ± 1.38 / 58.99 ± 1.21,59.53 ± 1.57 / 29.50 ± 2.06,16.2.2.dev0,16.2.2.dev0,16.2.2.dev0,16.2.2.dev0
<a href='https://hf.co/swiss-ai/Apertus-70B-Instruct-2509'>swiss-ai/Apertus-70B-Instruct-2509</a>,📝,2.61,70599864480.0,131072.0,65536.0,✗,✗,(✓),✗,52.82 ± 1.31 / 68.00 ± 0.99,37.00 ± 1.60 / 18.23 ± 1.23,26.14 ± 1.90 / 59.35 ± 2.35,52.34 ± 1.15 / 20.60 ± 1.50,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0
<a href='https://hf.co/mistralai/Ministral-3-8B-Base-2512'>mistralai/Ministral-3-8B-Base-2512 (val)</a>,🧠,2.63,8918026240.0,131072.0,8192.0,✓,✗,(✓),✓,48.32 ± 2.43 / 63.93 ± 1.57,62.38 ± 1.70 / 53.94 ± 2.77,0.00 ± 0.00 / 32.87 ± 0.49,63.52 ± 0.95 / 36.48 ± 0.95,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
<a href='https://hf.co/ThatsGroes/gemma-2-27b-it-FP8-Dynamic'>ThatsGroes/gemma-2-27b-it-FP8-Dynamic</a>,📝,2.64,28410968576.0,256000.0,8192.0,✓,✗,(✓),✗,48.31 ± 1.30 / 64.40 ± 1.15,51.24 ± 2.36 / 27.55 ± 2.28,20.96 ± 1.19 / 60.01 ± 0.65,48.40 ± 0.92 / 20.75 ± 1.63,15.5.0,15.5.0,15.5.0,15.5.0
<a href='https://hf.co/google/gemma-2-27b-it'>google/gemma-2-27b-it</a>,📝,2.64,27227128320.0,256000.0,8192.0,✓,✗,(✓),✓,48.05 ± 1.24 / 63.57 ± 1.52,50.64 ± 1.95 / 27.36 ± 2.17,20.35 ± 1.79 / 59.54 ± 0.92,49.72 ± 0.90 / 21.39 ± 1.76,15.6.1,15.6.1,15.6.1,15.6.1
<a href='https://hf.co/google/gemma-2-9b-it'>google/gemma-2-9b-it</a>,📝,2.65,9241705984.0,256000.0,8192.0,✓,✗,(✓),✓,45.19 ± 2.58 / 61.37 ± 2.33,43.39 ± 1.64 / 30.65 ± 2.42,22.84 ± 0.94 / 59.11 ± 0.88,54.70 ± 1.23 / 23.92 ± 1.63,15.6.1,15.6.1,15.6.1,15.6.1
"<a href='https://platform.openai.com/docs/models/gpt-4.1-nano'>gpt-4.1-nano-2025-04-14 (zero-shot, val)</a>",📝,2.66,?,?,1047576.0,✓,✗,✗,✓,55.79 ± 1.95 / 66.09 ± 1.64,30.92 ± 1.81 / 16.62 ± 0.92,31.47 ± 2.85 / 64.67 ± 1.47,44.02 ± 1.25 / 22.00 ± 1.29,15.6.1.dev0,15.6.1.dev0,15.6.1.dev0,15.6.1.dev0
<a href='https://hf.co/RekaAI/reka-flash-3.1'>RekaAI/reka-flash-3.1</a>,🤔,2.66,20905482240.0,100352.0,98304.0,✓,✗,(✓),✗,43.95 ± 1.20 / 60.63 ± 1.19,66.89 ± 2.03 / 45.42 ± 4.57,23.81 ± 1.53 / 57.93 ± 1.25,37.74 ± 1.13 / 22.49 ± 1.13,15.12.0.dev0,15.12.0.dev0,15.12.0.dev0,15.12.0.dev0
<a href='https://hf.co/Qwen/QwQ-32B'>Qwen/QwQ-32B</a>,🤔,2.66,32763876352.0,152064.0,40960.0,✓,✗,(✓),✓,43.07 ± 1.09 / 58.65 ± 0.86,71.78 ± 1.98 / 57.70 ± 4.41,15.06 ± 1.71 / 46.04 ± 1.18,43.87 ± 8.74 / 24.55 ± 5.37,15.7.2.dev0,15.8.1,15.8.1,15.8.1
<a href='https://hf.co/speakleash/Bielik-11B-v3-Base-20250730'>speakleash/Bielik-11B-v3-Base-20250730</a>,🧠,2.68,11168796672.0,32128.0,32768.0,✓,✗,(✓),✓,35.38 ± 3.95 / 50.75 ± 5.55,63.02 ± 1.67 / 48.41 ± 3.38,7.74 ± 4.12 / 38.11 ± 4.01,58.96 ± 2.09 / 34.01 ± 1.84,16.10.0,16.10.0,16.10.0,16.10.0
